,Item_Fat_Content,Item_MRP,Item_Outlet_Sales,Item_Type_Category,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
5328,Regular,144.8102,3062.0142,FOOD,0.032454046,10.895,1997,OUT046,Tier 1,Small,Supermarket Type1
5329,Low Fat,144.947,4294.41,FOOD,0.10297881699999999,9.17,1997,OUT046,Tier 1,Small,Supermarket Type1
5330,Low Fat,101.47,399.48,FOOD,0.10549819199999999,16.2,1998,OUT010,Tier 3,Medium,Grocery Store
5331,Low Fat,47.6692,739.038,FOOD,0.171355643,14.65,2004,OUT035,Tier 2,Small,Supermarket Type1
5332,Low Fat,102.5016,101.2016,FOOD,0.009585169000000001,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5333,Regular,184.7608,4042.7376,FOOD,0.137926458,6.985,2009,OUT018,Tier 3,Medium,Supermarket Type2
5334,Low Fat,115.0834,2764.4016,FOOD,0.06595278007399345,17.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
5335,Regular,35.1558,339.55800000000005,FOOD,0.06595278007399345,16.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
5336,Low Fat,237.2906,3089.9778,Non-Consumable,0.033076388,14.75,2007,OUT017,Tier 2,Medium,Supermarket Type1
5337,Low Fat,124.473,1231.73,Non-Consumable,0.006770251999999999,12.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
5338,Low Fat,36.419000000000004,109.85700000000001,Non-Consumable,0.142393355,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5339,Low Fat,89.1172,892.172,FOOD,0.025813943,18.5,2002,OUT045,Tier 2,Medium,Supermarket Type1
5340,Low Fat,211.2928,5049.4272,FOOD,0.015548178000000001,12.15,2007,OUT017,Tier 2,Medium,Supermarket Type1
5341,Regular,32.0558,1018.674,FOOD,0.159698192,16.1,2004,OUT035,Tier 2,Small,Supermarket Type1
5342,Regular,212.9244,2540.6928,FOOD,0.030634812999999997,20.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
5343,Low Fat,228.801,3215.8140000000003,Non-Consumable,0.074522745,17.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
5344,Regular,35.4558,135.8232,FOOD,0.145200948,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5345,Low Fat,146.1418,3089.9778,FOOD,0.043651197999999995,5.98,2002,OUT045,Tier 2,Medium,Supermarket Type1
5346,Low Fat,190.9872,2836.308,Drinks,0.094366079,13.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
5347,Low Fat,42.7428,703.0848,FOOD,0.121702394,12.85,2004,OUT035,Tier 2,Small,Supermarket Type1
5348,Low Fat,194.2136,2527.3768,FOOD,0.117613212,13.6,2004,OUT035,Tier 2,Small,Supermarket Type1
5349,Regular,35.9874,282.2992,FOOD,0.045258247,9.8,2004,OUT035,Tier 2,Small,Supermarket Type1
5350,Low Fat,44.7744,679.1160000000001,FOOD,0.058485617000000004,15.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
5351,Low Fat,177.83700000000002,6528.169,Non-Consumable,0.00994477,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5352,Regular,121.17299999999999,2586.633,FOOD,0.087894475,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5353,Low Fat,198.2426,790.9704,FOOD,0.113953562,16.35,1998,OUT010,Tier 3,Medium,Grocery Store
5354,Low Fat,54.3956,272.978,FOOD,0.19831664899999998,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5355,Low Fat,109.7912,1091.912,FOOD,0.084949955,7.05,2004,OUT035,Tier 2,Small,Supermarket Type1
5356,Regular,193.782,1158.492,FOOD,0.054549098,20.1,1987,OUT013,Tier 3,High,Supermarket Type1
5357,Low Fat,254.7698,5327.0658,Non-Consumable,0.09454523599999999,19.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
5358,Regular,224.0062,4288.4178,FOOD,0.062359467,16.35,1987,OUT013,Tier 3,High,Supermarket Type1
5359,Low Fat,159.7604,4119.9704,Non-Consumable,0.092811105,13.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
5360,Regular,238.8538,4566.7222,FOOD,0.156679617,12.65,2009,OUT018,Tier 3,Medium,Supermarket Type2
5361,Regular,160.7262,1750.3882,FOOD,0.09735225,14.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
5362,Low Fat,111.4544,1006.6896,FOOD,0.076113671,17.75,2002,OUT045,Tier 2,Medium,Supermarket Type1
5363,Low Fat,104.0332,1435.4648,FOOD,0.023783007000000002,14.0,2002,OUT045,Tier 2,Medium,Supermarket Type1
5364,Low Fat,93.9094,3903.5854,FOOD,0.11477129800000001,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5365,Regular,261.7278,4685.9004,FOOD,0.048662357,9.895,1997,OUT046,Tier 1,Small,Supermarket Type1
5366,Low Fat,110.9886,111.1886,FOOD,0.211539389,10.195,1998,OUT010,Tier 3,Medium,Grocery Store
5367,Low Fat,174.208,2596.62,Drinks,0.04443056099999999,18.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
5368,Low Fat,41.0796,41.2796,FOOD,0.14186016099999998,6.4,1998,OUT010,Tier 3,Medium,Grocery Store
5369,Low Fat,154.2998,1999.3974,FOOD,0.06595278007399345,5.88,1997,OUT046,Tier 1,Small,Supermarket Type1
5370,Low Fat,143.8812,2707.1428,FOOD,0.022441883,6.895,1987,OUT013,Tier 3,High,Supermarket Type1
5371,Low Fat,90.6172,1427.4752,FOOD,0.142370445,20.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
5372,Low Fat,190.8846,191.0846,FOOD,0.13564792,14.8,1998,OUT010,Tier 3,Medium,Grocery Store
5373,Low Fat,158.6262,3819.0288,FOOD,0.014602836999999999,17.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
5374,Regular,48.8376,47.9376,FOOD,0.28701714,18.6,1998,OUT010,Tier 3,Medium,Grocery Store
5375,Low Fat,104.999,1444.786,FOOD,0.031112643,12.5,2002,OUT045,Tier 2,Medium,Supermarket Type1
5376,Regular,186.5214,5275.7992,FOOD,0.065621523,19.0,2004,OUT035,Tier 2,Small,Supermarket Type1
5377,Regular,125.073,985.3839999999999,Drinks,0.032573725,8.26,2009,OUT018,Tier 3,Medium,Supermarket Type2
5378,Low Fat,213.75599999999997,1065.28,Non-Consumable,0.009776268000000001,9.06,1997,OUT046,Tier 1,Small,Supermarket Type1
5379,Low Fat,58.9246,926.7936,FOOD,0.11535364199999999,9.195,2009,OUT018,Tier 3,Medium,Supermarket Type2
5380,Low Fat,155.0998,2768.3964,FOOD,0.110901004,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5381,Low Fat,129.1652,2841.6344,Non-Consumable,0.093214866,5.945,2002,OUT045,Tier 2,Medium,Supermarket Type1
5382,Regular,84.5908,3020.0688,FOOD,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5383,Regular,207.3638,5797.7864,FOOD,0.014649641000000001,13.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
5384,Regular,189.0846,4012.7766,FOOD,0.07603021,12.65,2004,OUT035,Tier 2,Small,Supermarket Type1
5385,Regular,181.695,2929.52,FOOD,0.042855388,12.15,2009,OUT018,Tier 3,Medium,Supermarket Type2
5386,Regular,190.8846,191.0846,FOOD,0.13314425900000001,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5387,Low Fat,180.06599999999997,2157.192,FOOD,0.032580705,20.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
5388,Low Fat,224.1062,4965.5364,FOOD,0.06595278007399345,18.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
5389,Regular,260.1962,2848.9582,FOOD,0.066865326,11.3,2002,OUT045,Tier 2,Medium,Supermarket Type1
5390,Low Fat,237.359,6145.334,Non-Consumable,0.018943666,17.6,2002,OUT045,Tier 2,Medium,Supermarket Type1
5391,Regular,101.79899999999999,1960.781,FOOD,0.030371121,5.88,2009,OUT018,Tier 3,Medium,Supermarket Type2
5392,Regular,263.8568,790.9704,FOOD,0.132630345,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5393,Low Fat,184.6608,367.5216,FOOD,0.01001904,21.25,2002,OUT045,Tier 2,Medium,Supermarket Type1
5394,Regular,94.5752,1821.6288,FOOD,0.121254236,20.2,1997,OUT046,Tier 1,Small,Supermarket Type1
5395,Regular,113.8492,1737.7379999999998,FOOD,0.063764099,9.8,1987,OUT013,Tier 3,High,Supermarket Type1
5396,Low Fat,171.4422,2241.7486,Drinks,0.136286138,16.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
5397,Regular,62.8194,61.9194,FOOD,0.164391573,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5398,Low Fat,262.791,3681.8740000000003,FOOD,0.02189371,7.035,2002,OUT045,Tier 2,Medium,Supermarket Type1
5399,Low Fat,121.8414,2802.3522,FOOD,0.06595278007399345,7.93,1997,OUT046,Tier 1,Small,Supermarket Type1
5400,Low Fat,41.376999999999995,649.155,Drinks,0.06595278007399345,15.5,2007,OUT017,Tier 2,Medium,Supermarket Type1
5401,Regular,120.944,1078.596,FOOD,0.067624438,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5402,Regular,78.7328,1390.1904,FOOD,0.18623623600000003,12.35,2002,OUT045,Tier 2,Medium,Supermarket Type1
5403,Regular,96.4068,2624.5836,FOOD,0.047037323,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5404,Regular,225.2088,447.4176,FOOD,0.099780431,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5405,Low Fat,183.795,2929.52,Non-Consumable,0.014488997,8.235,2002,OUT045,Tier 2,Medium,Supermarket Type1
5406,Low Fat,92.6462,1665.8316,FOOD,0.04200648,6.675,2002,OUT045,Tier 2,Medium,Supermarket Type1
5407,Regular,156.5288,1571.2879999999998,FOOD,0.034575546,6.55,1987,OUT013,Tier 3,High,Supermarket Type1
5408,Low Fat,160.692,1917.504,Non-Consumable,0.07296514400000001,13.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
5409,Low Fat,227.801,3904.917,Non-Consumable,0.036530411,6.86,2004,OUT035,Tier 2,Small,Supermarket Type1
5410,Regular,116.6492,2316.984,FOOD,0.063946629,9.8,2002,OUT045,Tier 2,Medium,Supermarket Type1
5411,Regular,98.1726,685.1082,FOOD,0.034551415,14.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
5412,Low Fat,169.2474,3705.8428,FOOD,0.026329988999999998,19.35,2007,OUT017,Tier 2,Medium,Supermarket Type1
5413,Low Fat,250.6092,6474.2392,FOOD,0.016009057,9.3,1987,OUT013,Tier 3,High,Supermarket Type1
5414,Low Fat,149.7708,150.4708,FOOD,0.048637888,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5415,Regular,126.2704,3629.9416,FOOD,0.037852995,4.805,2009,OUT018,Tier 3,Medium,Supermarket Type2
5416,Regular,248.6408,6759.2016,FOOD,0.015016891000000001,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5417,Regular,170.7448,2045.3376,FOOD,0.059160135,14.5,2007,OUT017,Tier 2,Medium,Supermarket Type1
5418,Low Fat,196.5768,4729.8432,Drinks,0.096379585,15.35,2004,OUT035,Tier 2,Small,Supermarket Type1
5419,Low Fat,143.3786,866.8716,Non-Consumable,0.029008944,21.1,1997,OUT046,Tier 1,Small,Supermarket Type1
5420,Low Fat,128.3678,3179.195,Non-Consumable,0.039078047000000005,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5421,Low Fat,177.2002,2149.2024,FOOD,0.082536604,19.5,2004,OUT035,Tier 2,Small,Supermarket Type1
5422,Low Fat,178.1028,4604.6728,Drinks,0.022684799999999998,6.03,1987,OUT013,Tier 3,High,Supermarket Type1
5423,Low Fat,182.6266,2581.9724,FOOD,0.170152831,20.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
5424,Low Fat,208.8638,2484.7656,FOOD,0.073827748,16.5,1997,OUT046,Tier 1,Small,Supermarket Type1
5425,Regular,185.3608,5329.0632,FOOD,0.010864186000000001,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5426,Regular,206.1638,4141.276,FOOD,0.07436116,17.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
5427,Regular,43.4086,44.6086,FOOD,0.168901843,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5428,Regular,95.6068,2332.9632,FOOD,0.02455854,5.26,2002,OUT045,Tier 2,Medium,Supermarket Type1
5429,Regular,54.06399999999999,1118.5439999999999,FOOD,0.041949832,14.0,2004,OUT035,Tier 2,Small,Supermarket Type1
5430,Low Fat,196.5768,1576.6144,FOOD,0.05550245400000001,7.575,2002,OUT045,Tier 2,Medium,Supermarket Type1
5431,Low Fat,95.6778,2910.2118,FOOD,0.120663214,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5432,Regular,103.7674,2852.2872,FOOD,0.00819018,16.75,2004,OUT035,Tier 2,Small,Supermarket Type1
5433,Regular,197.7084,3372.9428,FOOD,0.014098693,9.3,2007,OUT017,Tier 2,Medium,Supermarket Type1
5434,Low Fat,256.033,1281.665,FOOD,0.06595278007399345,15.2,1998,OUT010,Tier 3,Medium,Grocery Store
5435,Low Fat,143.6154,2127.231,Non-Consumable,0.032806066,8.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
5436,Regular,47.1376,767.0016,FOOD,0.172446822,18.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
5437,Low Fat,42.4454,293.6178,Non-Consumable,0.024213354,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5438,Regular,79.596,1038.6480000000001,FOOD,0.06595278007399345,9.5,1997,OUT046,Tier 1,Small,Supermarket Type1
5439,Regular,60.2904,1581.9408,FOOD,0.05468583900000001,15.0,2007,OUT017,Tier 2,Medium,Supermarket Type1
5440,Low Fat,264.1884,3444.8492,FOOD,0.124758619,6.465,2002,OUT045,Tier 2,Medium,Supermarket Type1
5441,Low Fat,88.9172,1695.1268,FOOD,0.02586664,18.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
5442,Regular,43.7454,545.2902,FOOD,0.121563385,6.715,2004,OUT035,Tier 2,Small,Supermarket Type1
5443,Low Fat,41.5138,162.4552,Drinks,0.035999599,14.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
5444,Low Fat,171.7422,6207.9192,Drinks,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5445,Regular,98.6068,97.2068,FOOD,0.21561193,13.5,1998,OUT010,Tier 3,Medium,Grocery Store
5446,Regular,98.041,675.7869999999999,FOOD,0.039381633,17.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
5447,Low Fat,198.7768,4532.7664,FOOD,0.054331235,19.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
5448,Regular,184.62400000000002,1304.968,FOOD,0.056338482,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5449,Regular,37.0848,447.4176,FOOD,0.161516894,7.855,2004,OUT035,Tier 2,Small,Supermarket Type1
5450,Regular,172.6764,858.882,FOOD,0.184359831,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5451,Low Fat,94.1436,1134.5232,FOOD,0.116484721,8.615,2002,OUT045,Tier 2,Medium,Supermarket Type1
5452,Low Fat,89.9146,2189.1504,FOOD,0.015302763999999998,7.405,2002,OUT045,Tier 2,Medium,Supermarket Type1
5453,Low Fat,179.766,179.766,FOOD,0.136417078,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5454,Low Fat,220.5456,3094.6384,Non-Consumable,0.058707159,18.2,2009,OUT018,Tier 3,Medium,Supermarket Type2
5455,Low Fat,246.4802,982.7208,Non-Consumable,0.074753743,9.3,1998,OUT010,Tier 3,Medium,Grocery Store
5456,Low Fat,93.3462,1018.0082,FOOD,0.031251369,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5457,Low Fat,145.1102,1603.9122,Non-Consumable,0.024705597000000003,21.25,2002,OUT045,Tier 2,Medium,Supermarket Type1
5458,Regular,122.5756,2181.1608,FOOD,0.088693595,8.655,2007,OUT017,Tier 2,Medium,Supermarket Type1
5459,Low Fat,177.5686,711.0744,Non-Consumable,0.038235337,11.8,1998,OUT010,Tier 3,Medium,Grocery Store
5460,Low Fat,148.705,2996.1,FOOD,0.048980156,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5461,Low Fat,110.2912,218.3824,Non-Consumable,0.194874778,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5462,Low Fat,180.9318,3247.7724,Non-Consumable,0.036611104,16.5,1987,OUT013,Tier 3,High,Supermarket Type1
5463,Regular,248.8092,6723.2484,FOOD,0.06595278007399345,12.6,2004,OUT035,Tier 2,Small,Supermarket Type1
5464,Regular,171.4422,3448.844,FOOD,0.07802465,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5465,Low Fat,156.8604,316.9208,Non-Consumable,0.157190017,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5466,Regular,105.199,3199.1690000000003,FOOD,0.022170592000000003,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5467,Regular,148.6418,3972.8286,FOOD,0.156797787,15.5,1987,OUT013,Tier 3,High,Supermarket Type1
5468,Low Fat,76.4986,778.9860000000001,FOOD,0.07325106,17.25,2007,OUT017,Tier 2,Medium,Supermarket Type1
5469,Low Fat,253.7356,3815.034,FOOD,0.026289984,17.5,2007,OUT017,Tier 2,Medium,Supermarket Type1
5470,Regular,78.4986,1791.6678,FOOD,0.065328932,16.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
5471,Low Fat,53.7614,1436.7964,Non-Consumable,0.014296484,19.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
5472,Low Fat,148.005,1797.66,FOOD,0.062038986,9.27,2009,OUT018,Tier 3,Medium,Supermarket Type2
5473,Low Fat,213.4218,3846.9924,FOOD,0.075908374,18.25,1987,OUT013,Tier 3,High,Supermarket Type1
5474,Low Fat,251.50400000000002,7084.111999999999,Drinks,0.072383777,8.395,2007,OUT017,Tier 2,Medium,Supermarket Type1
5475,Low Fat,114.0492,2085.2856,Non-Consumable,0.024363026,9.8,1987,OUT013,Tier 3,High,Supermarket Type1
5476,Low Fat,65.0826,193.7478,FOOD,0.066351687,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5477,Regular,92.4488,996.0368,FOOD,0.020823289,7.27,2002,OUT045,Tier 2,Medium,Supermarket Type1
5478,Low Fat,162.7526,3124.5994,Drinks,0.041851756000000004,17.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
5479,Regular,174.1054,4377.635,Drinks,0.045239325999999996,13.0,2007,OUT017,Tier 2,Medium,Supermarket Type1
5480,Regular,186.3556,3567.3564,FOOD,0.074778547,8.75,2002,OUT045,Tier 2,Medium,Supermarket Type1
5481,Low Fat,114.715,1048.635,Non-Consumable,0.029583249,12.15,2002,OUT045,Tier 2,Medium,Supermarket Type1
5482,Low Fat,154.66299999999998,2816.3340000000003,Non-Consumable,0.06595278007399345,10.3,1987,OUT013,Tier 3,High,Supermarket Type1
5483,Low Fat,132.8626,524.6504,FOOD,0.063432676,6.425,2009,OUT018,Tier 3,Medium,Supermarket Type2
5484,Low Fat,116.4466,1178.4660000000001,FOOD,0.103406065,16.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
5485,Low Fat,122.4098,120.5098,FOOD,0.126585095,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5486,Low Fat,165.8526,3946.8624,Non-Consumable,0.04896208,10.65,2007,OUT017,Tier 2,Medium,Supermarket Type1
5487,Low Fat,151.8024,1366.2216,Non-Consumable,0.025286582999999998,19.6,1997,OUT046,Tier 1,Small,Supermarket Type1
5488,Regular,181.4634,1090.5804,FOOD,0.106752081,16.0,1997,OUT046,Tier 1,Small,Supermarket Type1
5489,Low Fat,99.3016,607.2096,FOOD,0.005485618,8.89,2002,OUT045,Tier 2,Medium,Supermarket Type1
5490,Regular,93.212,1304.968,FOOD,0.10293224599999999,20.25,2002,OUT045,Tier 2,Medium,Supermarket Type1
5491,Low Fat,130.1968,1565.9616,Non-Consumable,0.060888514000000005,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5492,Regular,105.2622,2328.9684,FOOD,0.029662795,5.175,2007,OUT017,Tier 2,Medium,Supermarket Type1
5493,Low Fat,173.8396,1221.0772,Drinks,0.06595278007399345,4.61,1997,OUT046,Tier 1,Small,Supermarket Type1
5494,Low Fat,231.9642,6970.9259999999995,FOOD,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5495,Low Fat,49.4034,777.6544,Non-Consumable,0.009918699,11.395,2009,OUT018,Tier 3,Medium,Supermarket Type2
5496,Low Fat,186.0266,2950.8256,FOOD,0.116520447,17.7,2004,OUT035,Tier 2,Small,Supermarket Type1
5497,Low Fat,159.2604,3961.51,Non-Consumable,0.015447454,18.0,2004,OUT035,Tier 2,Small,Supermarket Type1
5498,Regular,104.59899999999999,309.597,FOOD,0.018098193999999998,19.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
5499,Regular,42.9086,758.3462,FOOD,0.09701298900000001,5.925,2007,OUT017,Tier 2,Medium,Supermarket Type1
5500,Low Fat,222.3772,9562.2196,FOOD,0.17514326,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5501,Low Fat,163.9526,1644.526,Non-Consumable,0.048785427,10.65,2002,OUT045,Tier 2,Medium,Supermarket Type1
5502,Low Fat,193.0794,3901.5879999999997,Non-Consumable,0.019476708,14.8,2004,OUT035,Tier 2,Small,Supermarket Type1
5503,Low Fat,90.48299999999999,1617.894,FOOD,0.076229769,15.1,2002,OUT045,Tier 2,Medium,Supermarket Type1
5504,Regular,57.8562,711.0744,FOOD,0.06595278007399345,13.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
5505,Low Fat,113.1886,3335.658,FOOD,0.022190487999999998,16.7,2007,OUT017,Tier 2,Medium,Supermarket Type1
5506,Low Fat,217.6166,3265.7490000000003,FOOD,0.06595278007399345,13.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
5507,Low Fat,147.2076,739.038,FOOD,0.06595278007399345,10.195,1998,OUT010,Tier 3,Medium,Grocery Store
5508,Low Fat,153.5024,2580.6408,Non-Consumable,0.05610384,15.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
5509,Low Fat,179.9976,181.0976,FOOD,0.061381589,13.15,1998,OUT010,Tier 3,Medium,Grocery Store
5510,Low Fat,160.192,1597.92,FOOD,0.022795611,13.15,1997,OUT046,Tier 1,Small,Supermarket Type1
5511,Low Fat,180.0002,4656.6052,FOOD,0.040323731,12.1,1987,OUT013,Tier 3,High,Supermarket Type1
5512,Low Fat,262.8252,2885.5772,FOOD,0.070012633,12.8,2007,OUT017,Tier 2,Medium,Supermarket Type1
5513,Low Fat,59.6562,2192.4794,Non-Consumable,0.044591774,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
5514,Regular,125.5704,3880.2824,FOOD,0.037699422999999996,4.805,1997,OUT046,Tier 1,Small,Supermarket Type1
5515,Low Fat,105.728,2024.0320000000002,Non-Consumable,0.052040915,18.75,1997,OUT046,Tier 1,Small,Supermarket Type1
5516,Regular,171.3448,3238.4512,FOOD,0.142292265,7.6,1987,OUT013,Tier 3,High,Supermarket Type1
5517,Regular,228.6668,4146.6024,FOOD,0.132521929,9.5,2004,OUT035,Tier 2,Small,Supermarket Type1
5518,Regular,100.0384,2463.46,FOOD,0.061122656,16.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
5519,Regular,165.4868,2293.0152,FOOD,0.041942548999999996,5.26,2009,OUT018,Tier 3,Medium,Supermarket Type2
5520,Regular,112.4518,3301.7022,FOOD,0.035506142000000004,15.6,1997,OUT046,Tier 1,Small,Supermarket Type1
5521,Regular,260.1936,3914.9040000000005,FOOD,0.08057337099999999,13.65,1987,OUT013,Tier 3,High,Supermarket Type1
5522,Low Fat,43.1428,703.0848,FOOD,0.121972274,12.85,2002,OUT045,Tier 2,Medium,Supermarket Type1
5523,Low Fat,109.9228,663.1368,FOOD,0.087436672,12.6,2004,OUT035,Tier 2,Small,Supermarket Type1
5524,Low Fat,94.1094,190.4188,FOOD,0.136119549,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
5525,Low Fat,35.1216,830.9184,FOOD,0.07339676099999999,17.75,2004,OUT035,Tier 2,Small,Supermarket Type1
5526,Regular,110.85700000000001,329.57099999999997,FOOD,0.07346863099999999,14.8,1998,OUT010,Tier 3,Medium,Grocery Store
5527,Low Fat,125.9046,2365.5874,FOOD,0.075132353,18.25,1987,OUT013,Tier 3,High,Supermarket Type1
5528,Low Fat,261.7594,523.3188,Non-Consumable,0.12062477099999999,14.65,1998,OUT010,Tier 3,Medium,Grocery Store
5529,Regular,181.6292,1094.5752,FOOD,0.110888167,16.5,1998,OUT010,Tier 3,Medium,Grocery Store
5530,Low Fat,105.728,1704.4479999999999,Non-Consumable,0.052252908,18.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
